,Region,Station_Location,AIS_Channel,year,month,day,hour,minute,second,TimeZone,ID,AIS_Class,Message_Type,Repeat_Indicator,MMSI,Speed_Over_Ground_SOG_knots,Position_Accuracy,Longitude_decimal_degrees,Latitude_decimal_degrees,Course_Over_Ground_COG_degrees,True_heading_HDG_degrees,Navigation_Status,TimeStamp_s
709,P,Parke,A,2018,5,1,2,56,31,GMT,2041,A,3,0,316014836,3.4,0,-123.762175,49.45971833,22.6,26,0,32
710,P,WestVan,B,2018,5,1,2,56,31,GMT,2042,A,3,0,538007229,0,1,-123.1677567,49.01058667,29.8,109,5,30
711,P,Annacis,A,2018,5,1,2,56,31,GMT,2049,A,1,0,316001266,0,1,-123.8593833,49.17788333,115.5,96,0,30
712,P,Calvert,A,2018,5,1,2,56,31,GMT,2050,A,3,0,316004328,9.6,1,-127.8891167,51.29185,190.9,182,0,29
713,P,Ozzard,A,2018,5,1,2,56,31,GMT,2051,A,1,0,311834000,11.7,1,-125.6533,48.43061667,83,83,0,30
714,P,Ozzard,A,2018,5,1,2,56,31,GMT,2053,A,1,0,538006893,8.4,1,-126.0084033,48.42560667,89.3,86,0,30
715,P,Newton,B,2018,5,1,2,56,32,GMT,2057,A,3,0,316007654,1,0,-122.8792383,49.22404167,66.4,47,0,32
716,P,Discovery,A,2018,5,1,2,56,32,GMT,2058,A,1,0,316001271,0,0,-125.0539583,50.10965833,20.4,20,0,31
717,P,Annacis,B,2018,5,1,2,56,32,GMT,2060,A,1,0,316002054,0,1,-122.9202317,49.19320333,313.4,511,0,32
718,P,Texada,B,2018,5,1,2,56,32,GMT,2061,A,1,0,316030644,0,1,-124.8460667,49.52660667,312.4,240,3,32
719,P,Newton,A,2018,5,1,2,56,32,GMT,2070,A,1,0,316005496,5,0,-123.3498067,48.7779,180.5,182,5,31
720,P,Newton,A,2018,5,1,2,56,32,GMT,2078,A,1,0,316033814,4.8,0,-123.4060933,48.68937167,50.8,231,0,33
721,P,Dundas,B,2018,5,1,2,56,32,GMT,2079,A,1,0,316018947,0,0,-130.356245,54.29256833,0,511,15,32
722,P,Dundas,B,2018,5,1,2,56,32,GMT,2080,A,1,0,316013397,0.1,0,-130.3557167,54.29231667,325,115,0,31
723,P,Ozzard,A,2018,5,1,2,56,32,GMT,2085,A,1,0,316002059,8.5,0,-124.881995,47.93390333,168.9,166,0,32
724,P,WestVan,B,2018,5,1,2,56,32,GMT,2089,A,3,0,316003289,11.2,1,-123.1693567,49.11125167,114.7,113,0,31
725,P,Discovery,B,2018,5,1,2,56,32,GMT,2090,A,1,0,316005713,0.1,0,-124.8137467,49.23592167,198.1,511,0,30
726,P,Naden,B,2018,5,1,2,56,32,GMT,2097,A,1,0,316052000,4.5,1,-133.89133,53.72378667,159.6,156,0,31
727,P,WestVan,A,2018,5,1,2,56,32,GMT,2106,A,3,0,316014621,2.9,0,-123.0841433,49.30905167,35.1,35,0,33
728,P,Watts,B,2018,5,1,2,56,32,GMT,2123,A,1,0,316005667,0,0,-123.9324417,49.168985,199.5,189,7,32
729,P,Ozzard,A,2018,5,1,2,56,32,GMT,2126,A,1,0,369580000,12.7,0,-125.1751267,48.3235,199,200,0,33
730,P,Parke,A,2018,5,1,2,56,32,GMT,2129,A,3,0,316018634,1.3,0,-123.0016667,49.19166667,137.4,91,0,33
731,P,Bowen,B,2018,5,1,2,56,32,GMT,2130,A,1,0,316014803,0,1,-123.955985,49.20998833,319.7,319,0,33
732,P,Parke,B,2018,5,1,2,56,32,GMT,2133,A,1,0,367119980,9.2,0,-122.61721,48.68887333,108.9,511,0,33
733,P,Newton,A,2018,5,1,2,56,32,GMT,2134,A,3,0,316001251,15.1,1,-123.270995,49.38214,343.9,345,0,32
734,P,Parke,B,2018,5,1,2,56,32,GMT,2139,A,1,0,316031048,4.6,1,-123.0514383,49.29739667,193.9,172,8,33
735,P,Hays,A,2018,5,1,2,56,32,GMT,2140,A,1,0,366919560,0,1,-131.5605417,55.26824167,281,121,0,31
736,P,Helmcken,B,2018,5,1,2,56,32,GMT,2141,A,1,0,303465000,0.1,0,-123.4553833,48.13717667,229.6,254,0,33
737,P,Annacis,A,2018,5,1,2,56,32,GMT,2142,A,1,0,316005624,0,0,-123.0606733,49.29036167,334.5,511,15,32
738,P,Hays,A,2018,5,1,2,56,32,GMT,2143,A,1,0,316006722,17.3,1,-130.6303783,54.308925,95.2,511,0,31
739,P,Ozzard,B,2018,5,1,2,56,32,GMT,2148,A,1,0,440202000,15.3,1,-124.7280883,48.47391167,114.3,114,0,32
740,P,WestVan,A,2018,5,1,2,56,32,GMT,2156,A,1,0,316031481,0,1,-122.3166283,49.12279,37.3,511,0,33
741,P,Dundas,A,2018,5,1,2,56,32,GMT,2157,A,1,0,316182000,11,1,-130.3667333,54.21576667,275,274,0,60
742,P,Newton,A,2018,5,1,2,56,32,GMT,2158,A,3,0,316003800,7.9,1,-123.2084317,48.557585,349.1,349,0,32
743,P,Parke,B,2018,5,1,2,56,32,GMT,2159,A,1,0,316011746,5.6,0,-123.856,49.20924167,66.9,69,0,33
744,P,Annacis,A,2018,5,1,2,56,32,GMT,2160,A,1,0,316023608,11.5,1,-122.92669,49.17379333,197.6,511,15,33
745,P,Bowen,B,2018,5,1,2,56,32,GMT,2163,A,1,0,316003544,0,1,-124.35606,49.349415,208.2,27,0,32
746,P,Newton,A,2018,5,1,2,56,32,GMT,2164,A,1,0,316148000,0.1,0,-123.477255,48.66071833,0,125,0,31
747,P,Kitimat,B,2018,5,1,2,56,32,GMT,2165,A,1,0,477049800,0.1,0,-128.6926833,53.99673333,293,354,0,29
748,P,WestVan,A,2018,5,1,2,56,32,GMT,2168,A,1,0,316009842,6.6,0,-123.2703833,49.25416667,133.4,511,0,63
749,P,Newton,B,2018,5,1,2,56,33,GMT,2174,A,1,0,316014054,0,0,-123.08564,49.12444833,0,511,15,29
750,P,Ozzard,A,2018,5,1,2,56,33,GMT,2178,A,1,0,316003514,0,0,-125.54138,48.94129,259.8,316,0,22
751,P,Newton,A,2018,5,1,2,56,33,GMT,2185,A,1,0,316028554,6.9,1,-123.1071433,49.28757,235.6,237,8,33
752,P,Newton,A,2018,5,1,2,56,33,GMT,2186,A,3,0,316018851,10.7,0,-123.1711667,49.316,84,85,0,32
753,P,Dundas,B,2018,5,1,2,56,33,GMT,2190,A,1,0,316001023,0,0,-130.3158117,54.32132833,330,327,0,31
754,P,Newton,B,2018,5,1,2,56,33,GMT,2191,A,1,0,368085000,0,0,-123.0784867,49.306985,323,214,0,58
755,P,Calvert,B,2018,5,1,2,56,33,GMT,2197,A,1,0,316006155,3,1,-127.9652783,51.85260667,19,13,11,33
756,P,Parke,B,2018,5,1,2,56,33,GMT,2198,A,1,0,316003663,0,1,-123.1068333,49.31225,233,5,0,32
757,P,Newton,A,2018,5,1,2,56,33,GMT,2205,A,1,0,316030626,0,1,-123.1297,49.00579333,88.6,18,0,32
758,P,Newton,A,2018,5,1,2,56,33,GMT,2207,A,3,0,316001269,14.2,1,-123.3104367,48.86046333,27.6,22,0,32
759,P,Helmcken,B,2018,5,1,2,56,33,GMT,2214,A,1,0,316010415,12.6,1,-123.0608333,48.75483333,60,65,0,32
760,P,Annacis,B,2018,5,1,2,56,33,GMT,2215,A,1,0,316031266,0,0,-123.1456717,49.20374167,201.9,511,15,33
761,P,Texada,B,2018,5,1,2,56,33,GMT,2223,A,1,0,316030917,0.9,1,-125.233715,50.07878,346.2,310,0,34
762,P,Newton,A,2018,5,1,2,56,33,GMT,2224,A,3,0,366904000,0.1,1,-122.5283833,48.58939667,276.3,44,1,23
763,P,Ozzard,B,2018,5,1,2,56,33,GMT,2225,A,1,0,316023833,2.4,0,-126.5507,48.82156667,322.8,323,0,32
764,P,Parke,B,2018,5,1,2,56,33,GMT,2230,A,1,0,316009843,0,0,-122.9239283,49.17037,200.5,511,0,33
765,P,HardyRamp,A,2018,5,1,2,56,33,GMT,2231,A,1,0,316002764,0,0,-127.4856,50.709335,218.4,511,7,33
766,P,Parke,A,2018,5,1,2,56,33,GMT,2232,A,3,0,316034963,6.6,0,-123.0828517,49.20052333,245.3,243,0,32
767,P,Cumshewa,A,2018,5,1,2,56,33,GMT,2234,A,1,0,309653000,18.9,1,-132.71905,53.0288,328.1,330,0,31
768,P,Parke,A,2018,5,1,2,56,33,GMT,2235,A,1,0,316005721,8,0,-123.03186,49.295185,275.7,511,0,32
769,P,AlertBay,A,2018,5,1,2,56,33,GMT,2236,A,1,0,316001821,7.9,0,-126.23413,50.48185667,103.1,511,0,32
770,P,Helmcken,B,2018,5,1,2,56,33,GMT,2237,A,1,0,367494020,0,1,-122.6175133,48.52086,311,251,0,34
771,P,Hays,B,2018,5,1,2,56,33,GMT,2240,A,1,0,244128000,19.8,1,-131.0557533,54.32021,281.7,279,0,34
772,P,Annacis,B,2018,5,1,2,56,33,GMT,2241,A,1,0,303496000,9.3,1,-123.895475,49.33528,127.9,131,0,34
773,P,WestVan,B,2018,5,1,2,56,33,GMT,2243,A,1,0,316006345,0,0,-122.8391267,49.22227333,308.5,511,0,63
774,P,Parke,A,2018,5,1,2,56,33,GMT,2246,A,1,0,316001885,0.9,1,-124.3101367,49.72554833,119.3,511,0,33
775,P,Ozzard,A,2018,5,1,2,56,33,GMT,2247,A,1,0,229857000,18.1,1,-124.9398667,48.47513333,89.8,88,0,30
776,P,Ozzard,A,2018,5,1,2,56,33,GMT,2253,A,1,0,316015632,0,0,-125.5565133,48.95018,281.4,511,7,33
777,P,Discovery,B,2018,5,1,2,56,33,GMT,2260,A,1,0,316002500,0,0,-125.2444817,50.03727333,254.5,169,15,34
778,P,Helmcken,A,2018,5,1,2,56,33,GMT,2261,A,1,0,366709770,0.1,1,-122.9434767,48.597095,311.5,331,8,34
779,P,Texada,A,2018,5,1,2,56,33,GMT,2266,A,1,0,258599000,12.3,0,-125.1778433,49.98128833,308,310,0,31
780,P,Annacis,A,2018,5,1,2,56,33,GMT,2267,A,1,0,316003678,7.8,0,-124.0225183,49.37978333,103.3,101,0,32
781,P,WestVan,B,2018,5,1,2,56,33,GMT,2268,A,1,0,316018604,2.2,0,-122.6409067,49.203475,59.5,45,0,34
782,P,Newton,A,2018,5,1,2,56,33,GMT,2269,A,1,0,241016000,9.1,1,-123.4058167,48.325,17,16,0,34
783,P,Helmcken,A,2018,5,1,2,56,33,GMT,2274,A,1,0,367028060,5.9,0,-122.22461,48.00280833,359.6,511,0,33
784,P,Parke,A,2018,5,1,2,56,33,GMT,2275,A,1,0,368010320,7,1,-124.3204683,49.55481667,123.1,123,0,33
785,P,WestVan,B,2018,5,1,2,56,34,GMT,2285,A,1,0,316018619,3,0,-122.9144667,49.19698333,59.2,148,15,34
786,P,Parke,B,2018,5,1,2,56,34,GMT,2290,A,1,0,3160184,0,0,-124.0855933,49.29448667,331.9,359,15,34
787,P,Bowen,B,2018,5,1,2,56,34,GMT,2294,A,3,0,316014836,3.3,0,-123.762155,49.45974833,23.5,26,0,34
788,P,Newton,B,2018,5,1,2,56,34,GMT,2302,A,1,0,316031352,4.3,1,-122.4023483,49.15438833,320.8,511,0,35
789,P,Texada,A,2018,5,1,2,56,34,GMT,2307,A,1,0,316001358,6.2,1,-124.4516567,49.48169667,311.6,311,0,34
790,P,Hays,B,2018,5,1,2,56,34,GMT,2308,A,1,0,316003137,0,0,-130.26635,54.3187,281.5,55,0,34
791,P,Helmcken,B,2018,5,1,2,56,34,GMT,2309,A,1,0,316003657,0,0,-123.3859,48.41473333,0,511,0,33
792,P,Annacis,A,2018,5,1,2,56,34,GMT,2310,A,1,0,316013198,0,1,-123.0902133,49.20585833,327.6,511,0,35
793,P,Parke,A,2018,5,1,2,56,34,GMT,2311,A,1,0,316020878,0,1,-122.7709717,49.23098833,282.5,38,0,35
794,P,Ozzard,A,2018,5,1,2,56,34,GMT,2312,A,3,0,212125000,13,1,-126.34721,48.46684667,89.7,90,0,34
795,P,Discovery,A,2018,5,1,2,56,34,GMT,2316,A,1,0,316005618,11.1,0,-124.940975,49.88322333,282.7,511,0,34
796,P,Discovery,A,2018,5,1,2,56,34,GMT,2317,A,3,0,316005416,5.6,1,-125.1654683,49.96916333,140.4,136,0,34
797,P,Newton,A,2018,5,1,2,56,34,GMT,2321,A,3,0,316007654,0.9,0,-122.879225,49.224045,67.5,53,0,35
798,P,AlertBay,A,2018,5,1,2,56,34,GMT,2322,A,1,0,316007942,0,1,-127.4870583,50.71036667,190,220,0,34
799,P,Texada,B,2018,5,1,2,56,34,GMT,2326,A,1,0,316019447,7.2,0,-124.7969317,49.757825,122.9,511,15,34
800,P,Ozzard,B,2018,5,1,2,56,34,GMT,2327,A,1,0,316005998,3,1,-126.4924033,48.77198,270.5,285,0,23
801,P,Texada,A,2018,5,1,2,56,34,GMT,2328,A,1,0,316001242,10.5,1,-124.59,49.815,245,241,0,33
802,P,Newton,A,2018,5,1,2,56,34,GMT,2329,A,3,0,316009165,1.4,0,-122.96052,49.15829,294.4,267,0,35
803,P,Parke,B,2018,5,1,2,56,34,GMT,2335,A,3,0,316001251,15.3,1,-123.2710583,49.38227667,343.1,344,0,34
804,P,WestVan,B,2018,5,1,2,56,34,GMT,2336,A,3,0,316003666,0,1,-123.1067883,49.312315,42.3,91,0,34
805,P,WestVan,A,2018,5,1,2,56,34,GMT,2337,A,1,0,316005616,9.7,1,-123.0622183,49.13129167,43.3,511,11,35
806,P,Newton,A,2018,5,1,2,56,34,GMT,2338,A,1,0,316014014,0,0,-123.10068,49.28622667,347.5,511,0,35
807,P,VanInlet,A,2018,5,1,2,56,34,GMT,2339,A,1,0,366948190,14.2,1,-134.24415,51.429745,301.5,302,0,33
808,P,AlertBay,A,2018,5,1,2,56,34,GMT,2340,A,3,0,316001244,11.6,1,-127.003765,50.59176167,93.2,95,0,34
809,P,WestVan,B,2018,5,1,2,56,34,GMT,2342,A,1,0,316026483,0,1,-123.0227333,49.30184833,0,511,0,34
810,P,Parke,A,2018,5,1,2,56,34,GMT,2344,A,1,0,316001222,0,0,-123.749625,49.468485,303.8,511,0,49
811,P,AlertBay,B,2018,5,1,2,56,34,GMT,2345,A,1,0,316005605,6.3,1,-126.8129417,50.5797,166.8,161,0,34
812,P,Annacis,A,2018,5,1,2,56,34,GMT,2347,A,1,0,316013411,8.4,1,-123.5429983,48.92550167,129,128,0,34
813,P,Klemtu,B,2018,5,1,2,56,34,GMT,2349,A,1,0,316002917,0,0,-128.5214633,52.594315,332.7,186,0,34
814,P,Rose,B,2018,5,1,2,56,34,GMT,2350,A,1,0,367579350,10,1,-129.62906,53.14754,151.6,154,11,33
815,P,Discovery,B,2018,5,1,2,56,34,GMT,2351,A,1,0,316030627,14.2,1,-124.6606533,49.80381333,66.2,65,0,34
816,P,Bowen,B,2018,5,1,2,56,34,GMT,2354,A,3,0,316018634,1.2,0,-123.0016667,49.19166667,137.8,92,0,35
817,P,Annacis,B,2018,5,1,2,56,34,GMT,2355,A,1,0,316005498,0,1,-122.94818,49.159505,236.7,34,0,34
818,P,Newton,A,2018,5,1,2,56,34,GMT,2356,A,3,0,316031048,5.6,1,-123.051445,49.29732333,189.5,176,8,35
819,P,Holberg,B,2018,5,1,2,56,34,GMT,2358,A,1,0,316002916,0,0,-127.7871883,50.474415,281.7,229,15,34
820,P,WestVan,B,2018,5,1,2,56,34,GMT,2359,A,1,0,368006870,7.9,1,-123.03081,49.294925,274.5,275,0,33
821,P,Discovery,B,2018,5,1,2,56,34,GMT,2365,A,1,0,316016663,2,1,-124.5613383,49.698585,336.9,341,0,35
822,P,WestVan,B,2018,5,1,2,56,34,GMT,2366,A,3,0,316024235,5.9,0,-123.822435,49.14479833,58.3,46,11,35
823,P,Newton,A,2018,5,1,2,56,35,GMT,2367,A,3,0,316001267,11.8,1,-123.4444767,48.76076167,144.9,141,0,34
824,P,Newton,B,2018,5,1,2,56,35,GMT,2369,A,3,0,316001269,14.4,1,-123.3103433,48.86058167,27.8,22,0,34
825,P,Naden,A,2018,5,1,2,56,35,GMT,2370,A,1,0,538007063,15.5,0,-134.0751267,54.35115,89.3,93,0,54
826,P,Hays,A,2018,5,1,2,56,35,GMT,2374,A,1,0,316028782,0,1,-130.35618,54.29267333,133.4,297,0,35
827,P,Bowen,A,2018,5,1,2,56,35,GMT,2375,A,1,0,316011773,9.9,1,-124.16683,49.61739167,325.6,326,0,34
828,P,Dundas,A,2018,5,1,2,56,35,GMT,2378,A,1,0,316005559,0,0,-130.2656067,54.31871333,56.9,511,0,34
829,P,Annacis,B,2018,5,1,2,56,35,GMT,2381,A,1,0,316003483,0,0,-122.8904983,49.20776833,297,511,0,35
830,P,WestVan,B,2018,5,1,2,56,35,GMT,2382,A,1,0,316009219,8.9,1,-123.10675,49.30021667,121,122,0,33
831,P,Bowen,B,2018,5,1,2,56,35,GMT,2383,A,3,0,316034963,6.6,0,-123.0828917,49.20051167,245.2,243,0,33
832,P,Newton,A,2018,5,1,2,56,35,GMT,2385,A,1,0,367334040,0,0,-123.4058233,48.67010167,308.1,511,15,36
833,P,Ozzard,B,2018,5,1,2,56,35,GMT,2386,A,3,0,311834000,11.7,1,-125.6532167,48.43063333,83,83,0,32
834,P,Ozzard,B,2018,5,1,2,56,35,GMT,2388,A,1,0,355784000,11.5,0,-125.2566833,48.71076667,300,300,0,32
835,P,Helmcken,B,2018,5,1,2,56,35,GMT,2392,A,1,0,538007486,14.1,1,-124.30595,48.395585,295,294,0,23
836,P,Calvert,A,2018,5,1,2,56,35,GMT,2394,A,1,0,316002919,8.1,0,-128.152375,50.87024333,71.6,75,5,35
837,P,Calvert,B,2018,5,1,2,56,35,GMT,2396,A,1,0,366785220,8,1,-128.0336917,51.65397167,270.5,511,0,35
838,P,Parke,B,2018,5,1,2,56,35,GMT,2403,A,1,0,316028292,0,1,-123.0336967,49.20076,208,511,0,36
839,P,Annacis,A,2018,5,1,2,56,35,GMT,2407,A,1,0,316031266,0,0,-123.1456733,49.20374333,201.9,511,15,35
840,P,Newton,A,2018,5,1,2,56,35,GMT,2409,A,1,0,367480140,0.1,1,-122.8692533,48.64089333,259.9,157,0,35
841,P,Parke,B,2018,5,1,2,56,35,GMT,2410,A,1,0,316005496,5,0,-123.3498583,48.77783833,178.8,511,0,34
842,P,Bowen,A,2018,5,1,2,56,35,GMT,2411,A,1,0,316021351,0,0,-123.1328567,49.294785,308.1,511,0,36
843,P,Helmcken,B,2018,5,1,2,56,35,GMT,2414,A,1,0,369035000,0,1,-122.51292,48.72248667,360,511,0,35
844,P,WestVan,A,2018,5,1,2,56,35,GMT,2415,A,1,0,316012751,0,0,-123.12397,49.29116,61.2,219,0,36
845,P,Ozzard,B,2018,5,1,2,56,35,GMT,2420,A,1,0,316195000,15.4,0,-124.63652,48.48579167,293.5,294,0,34
846,P,Parke,A,2018,5,1,2,56,35,GMT,2421,A,1,0,316005623,9,0,-123.0531633,49.293685,242.1,511,15,35
847,P,Dundas,B,2018,5,1,2,56,35,GMT,2426,A,1,0,316005609,0,0,-130.3556367,54.29208167,3.3,511,0,35
848,P,Newton,B,2018,5,1,2,56,35,GMT,2427,A,1,0,316014621,2.6,0,-123.0841017,49.30908667,35.4,35,0,36
849,P,Newton,A,2018,5,1,2,56,35,GMT,2433,A,1,0,367480370,0,1,-122.4862933,48.75201833,214.8,49,15,35
850,P,WestVan,B,2018,5,1,2,56,35,GMT,2434,A,1,0,316011730,2.1,1,-122.6828367,49.19701167,108.8,109,0,6
851,P,Dundas,A,2018,5,1,2,56,36,GMT,2438,A,1,0,366947620,18.5,0,-131.0789567,55.00880833,330.9,511,0,36
852,P,Newton,B,2018,5,1,2,56,36,GMT,2442,A,1,0,367740630,0,0,-122.9006283,48.76057833,326,511,0,36
853,P,WestVan,B,2018,5,1,2,56,36,GMT,2443,A,1,0,316004658,5,0,-123.0641667,49.29406667,92.2,511,0,52
854,P,Ozzard,A,2018,5,1,2,56,35,GMT,2444,A,1,0,538002594,12.9,0,-125.2034967,48.51199167,270.5,278,0,36
855,P,Hays,A,2018,5,1,2,56,36,GMT,2447,A,1,0,367438220,7.7,1,-131.066765,54.25526833,338.4,333,0,36
856,P,AlertBay,B,2018,5,1,2,56,36,GMT,2450,A,1,0,316002915,0,0,-127.48782,50.71471333,262.9,511,7,35
857,P,Annacis,A,2018,5,1,2,56,36,GMT,2451,A,1,0,316033419,0,0,-123.8716167,49.144205,223.3,196,0,36
858,P,AlertBay,A,2018,5,1,2,56,36,GMT,2453,A,1,0,316020742,7.3,0,-126.4909717,50.50547833,92.6,511,0,35
859,P,Calvert,A,2018,5,1,2,56,36,GMT,2454,A,1,0,367312010,6.4,0,-127.8715633,51.25253,347.6,511,0,36
860,P,Newton,B,2018,5,1,2,56,36,GMT,2457,A,3,0,316028554,6.4,1,-123.1072467,49.28753,236.5,237,8,36
861,P,Newton,B,2018,5,1,2,56,36,GMT,2458,A,3,0,316003800,7.9,1,-123.2084633,48.55773,349.7,349,0,36
862,P,Discovery,A,2018,5,1,2,56,36,GMT,2459,A,3,0,316030917,0.7,1,-125.23372,50.07878333,341.8,310,0,37
863,P,Texada,B,2018,5,1,2,56,36,GMT,2462,A,3,0,316005416,5.6,1,-125.1654433,49.969145,140.6,136,0,35
864,P,Ozzard,A,2018,5,1,2,56,36,GMT,2463,A,3,0,257613000,9,1,-126.5004383,48.52457,97.7,94,0,35
865,P,Helmcken,A,2018,5,1,2,56,36,GMT,2464,A,1,0,367608860,0.1,0,-122.3491533,47.97458667,333.3,328,15,37
866,P,Holberg,B,2018,5,1,2,56,36,GMT,2465,A,1,0,316003600,8.1,1,-128.2211667,50.45566667,299,302,0,35
867,P,Annacis,B,2018,5,1,2,56,36,GMT,2466,A,1,0,316005845,0,0,-123.0603617,49.29048167,332.2,511,0,36
868,P,Newton,B,2018,5,1,2,56,36,GMT,2471,A,3,0,636016044,0.1,1,-123.231495,49.29339833,139.6,134,1,30
869,P,Annacis,A,2018,5,1,2,56,36,GMT,2474,A,3,0,316018619,3.2,0,-122.9144333,49.197,60.5,150,15,37
870,P,Parke,A,2018,5,1,2,56,36,GMT,2475,A,1,0,316020868,0,1,-123.1070017,49.31035667,279.5,263,0,36
871,P,Helmcken,B,2018,5,1,2,56,36,GMT,2476,A,1,0,311918000,15.9,0,-123.6150667,48.26809667,277.7,275,0,37
872,P,Annacis,B,2018,5,1,2,56,36,GMT,2482,A,1,0,316015269,0,0,-122.97416,49.29091833,43.7,316,0,37
873,P,Parke,A,2018,5,1,2,56,36,GMT,2483,A,3,0,316001251,15.5,1,-123.2711233,49.38241333,342.6,344,0,36
874,P,Annacis,B,2018,5,1,2,56,36,GMT,2484,A,1,0,310765000,7,1,-122.9206783,49.18139667,203.6,202,5,36
875,P,WestVan,A,2018,5,1,2,56,36,GMT,2487,A,1,0,316027733,0,1,-123.1006617,49.28633,154,511,0,36
876,P,Bowen,B,2018,5,1,2,56,36,GMT,2491,A,1,0,316001731,0,1,-123.022685,49.30120333,217.8,174,0,33
877,P,Parke,B,2018,5,1,2,56,36,GMT,2492,A,3,0,215887000,0,1,-123.0491283,49.30298333,34.9,53,5,37
878,P,Helmcken,A,2018,5,1,2,56,36,GMT,2493,A,1,0,367001670,0,0,-122.496215,48.39878,280.6,511,0,36
879,P,WestVan,B,2018,5,1,2,56,36,GMT,2494,A,3,0,316018851,10.7,0,-123.171,49.316,85,85,0,35
880,P,Newton,B,2018,5,1,2,56,36,GMT,2499,A,1,0,577332000,12,1,-123.3583017,49.03011,127.6,131,0,35
881,P,Rose,A,2018,5,1,2,56,36,GMT,2509,A,1,0,373789000,12.9,1,-133.0691367,51.57097667,330.7,329,0,24
882,P,Newton,B,2018,5,1,2,56,36,GMT,2510,A,1,0,431221000,15.7,1,-123.2010633,48.97216167,312.9,313,0,36
883,P,Hays,A,2018,5,1,2,56,36,GMT,2517,A,1,0,316028504,0,1,-130.35559,54.29239,25.1,110,0,37
884,P,Bowen,A,2018,5,1,2,56,36,GMT,2518,A,1,0,367797430,0,1,-123.4072133,48.66901,360,333,0,36
885,P,AlertBay,A,2018,5,1,2,56,37,GMT,2525,A,1,0,316004981,0,0,-127.48786,50.71544,272.9,511,15,25
886,P,Newton,A,2018,5,1,2,56,37,GMT,2530,A,3,0,316003666,0,1,-123.1067883,49.312315,56,91,0,36
887,P,Newton,B,2018,5,1,2,56,37,GMT,2532,A,1,0,316020067,11,1,-122.9279633,49.17191,212.6,511,15,37
888,P,Ozzard,B,2018,5,1,2,56,37,GMT,2533,A,1,0,373821000,14,1,-127.1397233,48.583085,95,94,0,33
889,P,WestVan,A,2018,5,1,2,56,37,GMT,2536,A,3,0,316001269,14.5,1,-123.3102483,48.8607,27.1,22,0,36
890,P,Newton,A,2018,5,1,2,56,37,GMT,2537,A,1,0,367389230,0,0,-122.6236867,48.519235,304.8,349,15,38
891,P,WestVan,B,2018,5,1,2,56,37,GMT,2538,A,1,0,316001252,0,1,-123.08459,49.12459333,32.9,59,0,36
892,P,Newton,A,2018,5,1,2,56,37,GMT,2543,A,1,0,367638790,0,1,-123.4880667,48.85252333,360,511,0,37
893,P,Annacis,A,2018,5,1,2,56,37,GMT,2546,A,1,0,316023605,0,0,-122.7713833,49.23073333,302,33,0,38
894,P,WestVan,B,2018,5,1,2,56,37,GMT,2547,A,1,0,316001249,0,1,-123.890955,49.162805,334,179,0,37
895,P,Newton,A,2018,5,1,2,56,37,GMT,2548,A,1,0,367124390,0.1,1,-122.72062,48.83202,228.5,63,0,35
896,P,Parke,B,2018,5,1,2,56,37,GMT,2549,A,1,0,316017162,0,1,-123.49799,48.85403833,94.5,214,15,37
897,P,WestVan,B,2018,5,1,2,56,37,GMT,2554,A,1,0,316012342,2.6,0,-122.910735,49.19895167,44.9,13,0,60
898,P,Bowen,B,2018,5,1,2,56,37,GMT,2555,A,1,0,316028909,0.9,1,-122.7101817,49.20768333,343.5,511,0,37
899,P,Newton,B,2018,5,1,2,56,37,GMT,2558,A,3,0,538005705,11.9,1,-123.1368417,49.10787167,265.9,268,0,38
900,P,Parke,A,2018,5,1,2,56,37,GMT,2559,A,1,0,316005607,0.7,0,-123.7122083,48.92682,356.4,511,0,37
901,P,Newton,B,2018,5,1,2,56,37,GMT,2560,A,3,0,316009165,1.3,0,-122.9605433,49.15830167,295.4,268,0,38
902,P,Ozzard,B,2018,5,1,2,56,37,GMT,2562,A,1,0,368637000,7,0,-124.9665967,48.17702167,344,511,0,37
903,P,Discovery,B,2018,5,1,2,56,37,GMT,2563,A,1,0,316001243,0,1,-125.21848,50.04238667,1,511,0,36
904,P,Discovery,B,2018,5,1,2,56,37,GMT,2564,A,1,0,259385000,0,0,-125.2872117,50.07620833,9.7,14,0,36
905,P,Bowen,A,2018,5,1,2,56,37,GMT,2566,A,1,0,31200010,102.3,0,,,360,511,0,0
906,P,Parke,A,2018,5,1,2,56,37,GMT,2567,A,1,0,316001262,19.5,1,-123.6177183,49.285975,252,253,0,36
907,P,Parke,A,2018,5,1,2,56,37,GMT,2569,A,1,0,366825190,0,1,-123.4254967,48.14067833,313.8,294,9,38
908,P,Newton,A,2018,5,1,2,56,37,GMT,2570,A,3,0,316014836,3.4,0,-123.762115,49.45980833,23.9,27,0,38
909,P,WestVan,A,2018,5,1,2,56,37,GMT,2574,A,1,0,316005178,0.1,0,-123.1864617,49.12290333,263,511,0,38
910,P,WestVan,B,2018,5,1,2,56,37,GMT,2575,A,1,0,316011441,0,0,-123.08918,49.20030667,266.4,511,7,37
911,P,WestVan,B,2018,5,1,2,56,37,GMT,2577,A,1,0,316005728,0,0,-123.1070183,49.31156833,0,511,0,36
912,P,Watts,B,2018,5,1,2,56,37,GMT,2578,A,1,0,316001257,0,1,-123.2716517,49.37616,334.8,184,0,37
